Dissecting Hessian: Understanding Common Structure of Hessian in Neural Networks,['https://www.semanticscholar.org/paper/Dissecting-Hessian%3A-Understanding-Common-Structure-Wu-Zhu/ba0d43cb63b83a95cf56d13213b07d42f0c3bb40'],"[{'Citations': 2, 'Highly Influential Citations': '1', 'Background Citations': '2'}]"
Deep Ecological Inference,['https://www.semanticscholar.org/paper/Deep-Time-Demographic-Inference-Suggests-Ecological-Houde-Braun/894278f490f143ce539ad2f45cb34b4d2bf24443'],"[{'Citations': 5, 'Background Citations': '4', 'Methods Citations': '1'}]"
Succinct Explanations with Cascading Decision Trees,['https://www.semanticscholar.org/paper/Succinct-Explanations-With-Cascading-Decision-Trees-Zhang-Santolucito/e53f4641dcea7015a7e39ebfc8e6265b05802c16'],[{'Citations': 0}]
Pretrain-to-Finetune Adversarial Training via Sample-wise Randomized Smoothing,['https://www.semanticscholar.org/paper/PRETRAIN-TO-FINETUNE-ADVERSARIAL-TRAINING/3759fdefb41e29356e44cfba3da3251caa7be752'],[{'Citations': 0}]
Addressing Extrapolation Error in Deep Offline Reinforcement Learning,['https://www.semanticscholar.org/paper/Overcoming-Model-Bias-for-Robust-Offline-Deep-Swazinna-Udluft/124b683a6f0f8ac8e13e204dfcd30a5497ab581d'],"[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '3', 'Methods Citations': '3', 'Results Citations': '1'}]"
Mutual Calibration between Explicit and Implicit Deep Generative Models,['https://www.semanticscholar.org/paper/Stein-Bridging%3A-Enabling-Mutual-Reinforcement-and-Wu-Gao/b35e9d6b35e4de6c9e8cff5c4cbac390cb3ab56d'],[{'Citations': 0}]
Regression from Upper One-side Labeled Data,['https://www.semanticscholar.org/paper/Uncoupled-Regression-from-Pairwise-Comparison-Data-Xu-Honda/a0e24d3518186adf6e94d7b5b5ae5f33a99494c2'],"[{'Citations': 6, 'Background Citations': '2', 'Methods Citations': '2', 'Results Citations': '1'}]"
Deep Learning Is Composite Kernel Learning,['https://www.semanticscholar.org/paper/Remote-Sensing-and-Deep-Learning-for-Sustainable-Ghamisi-Li/ad564c238b39888d0a9072fbd2ee59e530b650e4'],[{'Citations': 0}]
Pseudo Label-Guided Multi Task Learning for Scene Understanding,['https://www.semanticscholar.org/paper/Semi-Supervised-Learning-for-Multi-Task-Scene-by-Leordeanu-P%C3%AErvu/7137189bb80146154b86079c6b4f389d28724983'],"[{'Citations': 3, 'Background Citations': '3', 'Methods Citations': '1'}]"
A Chaos Theory Approach to Understand Neural Network Optimization,['https://www.semanticscholar.org/paper/A-random-matrix-framework-for-large-dimensional-and-Liao/1feb8a785cfc60d9f77ec45507902c9dc646e356'],[{'Citations': 0}]
Image Modeling with Deep Convolutional Gaussian Mixture Models,['https://www.semanticscholar.org/paper/Image-Modeling-with-Deep-Convolutional-Gaussian-Gepperth-Pf%C3%BClb/94d9ad28383b8bc9abcf244627f51992965cc172'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Towards Finding Longer Proofs,['https://www.semanticscholar.org/paper/Towards-Finding-Longer-Proofs-Zombori-Csisz%C3%A1rik/ab4c0ab48734548c4c48fa33c3eeccde415db8f8'],"[{'Citations': 6, 'Background Citations': '2', 'Methods Citations': '1'}]"
Deep Gated Canonical Correlation Analysis,['https://www.semanticscholar.org/paper/Deep-Gated-Canonical-Correlation-Analysis-Lindenbaum-Salhov/bb0752dd3e026f3cddb23b7e8a26d8ba0ccfc26d'],[{'Citations': 0}]
Sparse matrix products for neural network compression,['https://www.semanticscholar.org/paper/Layerwise-Sparse-Coding-for-Pruned-Deep-Neural-with-Liu-Li/506da49fd038204d0d74b24c689649d5c17631ae'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '3'}]"
Factored Action Spaces in Deep Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-to-Factor-Policies-and-Action-Value-Action-Sharma-Suresh/699d3449b82a635d4fbdf3b0946d31b4d78f0cea'],"[{'Citations': 13, 'Background Citations': '5', 'Methods Citations': '4'}]"
Semi-supervised counterfactual explanations,['https://www.semanticscholar.org/paper/Counterfactual-Propagation-for-Semi-Supervised-Harada-Kashima/85d0263adc019caa6ba29643b8cb00c8ae6c7631'],[{'Citations': 1}]
Universal Value Density Estimation for Imitation Learning and Goal-Conditioned Reinforcement Learning,['https://www.semanticscholar.org/paper/Universal-Value-Density-Estimation-for-Imitation-Schroecker-Isbell/bc0f283f92ad99481500b0b53d5ea9e2c757fef1'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '1'}]"
A Gradient-based Kernel Approach for Efficient Network Architecture Search,['https://www.semanticscholar.org/paper/Resonator-Networks%2C-2%3A-Factorization-Performance-to-Kent-Frady/b9bc7a3a5d6291187720f7021cd4f2b4d74fce72'],"[{'Citations': 2, 'Background Citations': '1', 'Methods Citations': '1'}]"
A straightforward line search approach on the expected empirical loss for stochastic deep learning problems,['https://www.semanticscholar.org/paper/A-straightforward-line-search-approach-on-the-loss-Mutschler-Zell/7b5306beb4b9d353c8c3d28ae0a9b53cf406e0fb'],[{'Citations': 0}]
Monotonic neural network: combining deep learning with domain knowledge for chiller plants energy optimization,['https://www.semanticscholar.org/paper/Monotonic-Neural-Network%3A-combining-Deep-Learning-Ma-Zhang/aa4a763945330af76322487690829893b15bf523'],[{'Citations': 0}]
Solving NP-Hard Problems on Graphs with Extended AlphaGo Zero,['https://www.semanticscholar.org/paper/Solving-NP-Hard-Problems-on-Graphs-with-Extended-Abe-Xu/efec84645397f9ed5b812873f427ca472288742c'],"[{'Citations': 15, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '6'}]"
ZCal: Machine learning methods for calibrating radio interferometric data,['https://www.semanticscholar.org/paper/ZCAL%3A-CALIBRATING-RADIO-INTERFEROMETRIC-DATA-WITH/69fd649ecc8594971d94d85ebe303ef78266f2b7'],[{'Citations': 0}]
Wat zei je? Detecting Out-of-Distribution Translations with Variational Transformers,['https://www.semanticscholar.org/paper/Wat-zei-je-Detecting-Out-of-Distribution-with-Xiao-Gomez/49b477049668505ecc5d74be1f9117437e63d14e'],"[{'Citations': 3, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '2'}]"
Probabilistic Meta-Learning for Bayesian Optimization,['https://www.semanticscholar.org/paper/Meta-Learning-for-Hyperparameter-Optimization-in-Chien-Lieow/93e4b6acda7e725ffa4104e270273d96ba97e816'],"[{'Citations': 7, 'Background Citations': '6', 'Methods Citations': '1'}]"
Local Clustering Graph Neural Networks,['https://www.semanticscholar.org/paper/A-Deep-Graph-Neural-Networks-Architecture-Design%3A-Zhang/e376937c8b1101082bb92df9186db0aec291d5d6'],[{'Citations': 0}]
Accurate and fast detection of copy number variations from short-read whole-genome sequencing with deep convolutional neural network,['https://www.semanticscholar.org/paper/BER-VARIATIONS-FROM-SHORT-READ-WHOLE-GENOME-WITH/dd7809bb7af650d3c68d0d1bdec14fa15f6d74ef'],[{'Citations': 0}]
Masked Label Prediction: Unified Message Passing Model for Semi-Supervised Classification,['https://www.semanticscholar.org/paper/Masked-Label-Prediction%3A-Unified-Massage-Passing-Shi-Huang/a211bc92374dbf5b8935ac42569bc6b147855cbd'],"[{'Citations': 23, 'Highly Influential Citations': '4', 'Background Citations': '7', 'Methods Citations': '12'}]"
Distributional Reinforcement Learning for Risk-Sensitive Policies,['https://www.semanticscholar.org/paper/Implicit-Quantile-Networks-for-Distributional-Dabney-Ostrovski/d85623ffae865f9ef386644dd02d0ea2d6a8c8de'],"[{'Citations': 158, 'Highly Influential Citations': '46', 'Background Citations': '71', 'Methods Citations': '82', 'Results Citations': '6'}]"
Stochastic Normalized Gradient Descent with Momentum for Large Batch Training,['https://www.semanticscholar.org/paper/Stochastic-Normalized-Gradient-Descent-with-for-Zhao-Xie/948c28201ac06e6f9e24c3dc7d8249b39e0290c7'],[{'Citations': 1}]
Mitigating Mode Collapse by Sidestepping Catastrophic Forgetting,['https://www.semanticscholar.org/paper/Overcoming-Catastrophic-Forgetting-with-Gaussian-Pf%C3%BClb-Gepperth/8f8fffc9a33ef84290ab46960011baf05c0e7a99'],[{'Citations': 0}]
Convergence Analysis of Homotopy-SGD for Non-Convex Optimization,['https://www.semanticscholar.org/paper/Convergence-Analysis-of-Homotopy-SGD-for-non-convex-Gargiani-Zanelli/fd6b292dd17573e7dd48369165800cbeda0f8642'],[{'Citations': 0}]
Multi-View Disentangled Representation,['https://www.semanticscholar.org/paper/Lightweight-Multi-View-3D-Pose-Estimation-Through-Remelli-Han/69ab6d5c146269f08709b42f18551524c6d8d82e'],"[{'Citations': 13, 'Highly Influential Citations': '1', 'Background Citations': '8', 'Methods Citations': '3'}]"
The Negative Pretraining Effect in Sequential Deep Learning and Three Ways to Fix It,['https://www.semanticscholar.org/paper/THE-NEGATIVE-PRETRAINING-EFFECT-IN-SEQUENTIAL-DEEP/ea0ee1ebd3d329b7a8bfe91c4fa64858b5627d22'],[{'Citations': 0}]
A Simple and Effective  Baseline for Out-of-Distribution Detection using Abstention,['https://www.semanticscholar.org/paper/An-Effective-Baseline-for-Robustness-to-Shift-Thulasidasan-Thapa/9dfc77ebffc7efb0958033554c401c7b795c2133'],[{'Citations': 0}]
Redesigning the Classification Layer by Randomizing the Class Representation Vectors,['https://www.semanticscholar.org/paper/Redesigning-the-classification-layer-by-randomizing-Shalev-Shalev/1bf5b868a50c4c8abfa13f5969a534dea6cd113e'],"[{'Citations': 1, 'Background Citations': '1'}]"
Memformer: The Memory-Augmented Transformer,['https://www.semanticscholar.org/paper/Memformer%3A-The-Memory-Augmented-Transformer-Wu-Lan/d387600e5150b381a306221a5bc9bd92aa99157b'],"[{'Citations': 2, 'Background Citations': '1'}]"
Multi-Level Generative Models for Partial Label Learning with Non-random Label Noise,['https://www.semanticscholar.org/paper/Multi-Level-Generative-Models-for-Partial-Label-Yan-Guo/d8c0bd1ceb82a846c5739a885c142d9781ba2626'],[{'Citations': 1}]
AttackDist: Characterizing Zero-day Adversarial Samples by Counter Attack,['https://www.semanticscholar.org/paper/AttackDist%3A-Characterizing-Zero-day-Adversarial-by/975ac3df850f460a61140dc5d1d9b8181946a723'],[{'Citations': 0}]
The large learning rate phase of deep learning,['https://www.semanticscholar.org/paper/The-large-learning-rate-phase-of-deep-learning%3A-the-Lewkowycz-Bahri/30ddacf5db38b5c9b4788c97bfc2dd73ab6ca040'],"[{'Citations': 43, 'Highly Influential Citations': '9', 'Background Citations': '27', 'Results Citations': '2'}]"
Predicting the impact of dataset composition on model performance,['https://www.semanticscholar.org/paper/EEG-Data-Quality%3A-Determinants-and-Impact-in-a-of-Kaiser-Aggensteiner/6f74e35288e37c091e114eef244da898baf9e9c0'],[{'Citations': 0}]
SBEVNet: End-to-End Deep Stereo Layout Estimation,['https://www.semanticscholar.org/paper/SBEVNet%3A-End-to-End-Deep-Stereo-Layout-Estimation-Gupta-Pu/81c685534a02a0023b161fc477c701baecbdcb83'],[{'Citations': 0}]
Meta-Reinforcement Learning Robust to Distributional Shift via Model Identification and Experience Relabeling,['https://www.semanticscholar.org/paper/Meta-Reinforcement-Learning-Robust-to-Shift-via-and-Mendonca-Geng/41a5c7271635f66aa1fa3497e28d6791db27b73b'],"[{'Citations': 7, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '3', 'Results Citations': '1'}]"
SVMax: A Feature Embedding Regularizer,['https://www.semanticscholar.org/paper/SVMax%3A-A-Feature-Embedding-Regularizer-Taha-Hanson/6e252ebc32f55c833b75f836fa4f0b1b931432dc'],[{'Citations': 0}]
Complexity,['https://www.semanticscholar.org/paper/Bayesian-measures-of-model-complexity-and-fit-Spiegelhalter-Best/cb8202c3189cce0908a721e59f049438db8654c2'],"[{'Citations': 10352, 'Highly Influential Citations,': '1218', 'Background Citations,': '1472', 'Methods Citations,': '3792', 'Results Citations': '81'}]"
Fidelity-based Deep Adiabatic Scheduling,['https://www.semanticscholar.org/paper/Fidelity-based-Deep-Adiabatic-Scheduling-Ovits-Wolf/8a6df3c492e0ba13e64ea0b8ac97a961bf863c32'],[{'Citations': 0}]
ChipNet: Budget-Aware Pruning with Heaviside Continuous Approximations,['https://www.semanticscholar.org/paper/ChipNet%3A-Budget-Aware-Pruning-with-Heaviside-Tiwari-Bamba/1e11c7a586298625113f1bb0cdff505fe767a3a0'],"[{'Citations': 1, 'Methods Citations': '1'}]"
Taming GANs with Lookahead-Minmax,['https://www.semanticscholar.org/paper/Taming-GANs-with-Lookahead-Minmax-Chavdarova-Pagliardini/b29763f1eb27934f4df1ff9af77810af0ed48516'],"[{'Citations': 2, 'Highly Influential Citations': '2', 'Background Citations': '1', 'Methods Citations': '2'}]"
Rethinking Soft Labels for Knowledge Distillation: A Bias–Variance Tradeoff Perspective,['https://www.semanticscholar.org/paper/Rethinking-Soft-Labels-for-Knowledge-Distillation%3A-Zhou-Song/be51e9141ae2af4daf3a1ba745ad3ff66a5990f3'],"[{'Citations': 6, 'Highly Influential Citations': '1', 'Background Citations': '5', 'Methods Citations': '1'}]"
When does preconditioning help or hurt generalization?,['https://www.semanticscholar.org/paper/When-Does-Preconditioning-Help-or-Hurt-Amari-Ba/489cda3cecf2a3ec5224be17f18f515095066e97'],"[{'Citations': 6, 'Highly Influential Citations': '1', 'Background Citations': '1', 'Methods Citations': '1'}]"
On Fast Adversarial Robustness Adaptation in Model-Agnostic Meta-Learning,['https://www.semanticscholar.org/paper/On-Fast-Adversarial-Robustness-Adaptation-in-Wang-Xu/118a605ad954c8f8e1ad65941429d0fd2c14c918'],"[{'Citations': 2, 'Methods Citations': '2'}]"
Learning to Set Waypoints for Audio-Visual Navigation,['https://www.semanticscholar.org/paper/Learning-to-Set-Waypoints-for-Audio-Visual-Chen-Majumder/8170b0ee2d609a4a7a0f3d5816fea70851b032b9'],"[{'Citations': 9, 'Background Citations': '7', 'Methods Citations': '4', 'Results Citations': '1'}]"
Uncertainty Estimation in Autoregressive Structured Prediction,['https://www.semanticscholar.org/paper/Uncertainty-Estimation-in-Autoregressive-Structured-Malinin-Gales/0921322cf6ea34d1852f13cb67eeac9d1f863518'],[{'Citations': 1}]
Emergent Road Rules In Multi-Agent Driving Environments,['https://www.semanticscholar.org/paper/Emergent-Road-Rules-In-Multi-Agent-Driving-Pal-Philion/8b28d8cc9ada77bba7505b594c1f8a845ad7725c'],"[{'Citations': 1, 'Background Citations': '1'}]"
Async-RED: A Provably Convergent Asynchronous Block Parallel Stochastic Method using Deep Denoising Priors,['https://www.semanticscholar.org/paper/Async-RED%3A-A-Provably-Convergent-Asynchronous-Block-Sun-Liu/13df91191a54e860d24a86fac76920e6a22505c3'],"[{'Citations': 4, 'Background Citations': '1'}]"
Anytime Sampling for Autoregressive Models via Ordered Autoencoding,['https://www.semanticscholar.org/paper/Anytime-Sampling-for-Autoregressive-Models-via-Xu-Song/222066c35e9be2a161521bf022623e38d03c514b'],[{'Citations': 0}]
Saliency is a Possible Red Herring When Diagnosing Poor Generalization,['https://www.semanticscholar.org/paper/Saliency-is-a-Possible-Red-Herring-When-Diagnosing-Viviano-Simpson/23b87f50e600efae796c7737a5c57ac1fe93afd3'],"[{'Citations': 5, 'Background Citations': '3'}]"
Risk-Averse Offline Reinforcement Learning,"[""https://www.semanticscholar.org/paper/Risk-Averse-Offline-Reinforcement-Learning-Urp'i-Curi/7e4520c972c88bbbe3bb3d15a89208f77756aae2""]",[{'Citations': 3}]
CoCo: Controllable Counterfactuals for Evaluating Dialogue State Trackers,['https://www.semanticscholar.org/paper/CoCo%3A-Controllable-Counterfactuals-for-Evaluating-SHIYANG-Yavuz/16e4a6b20f1d8bff37fcfd5671e21a13b41d242f'],"[{'Citations': 5, 'Highly Influential Citations': '1', 'Background Citations': '4', 'Methods Citations': '1'}]"
Open Question Answering over Tables and Text,['https://www.semanticscholar.org/paper/Open-Question-Answering-over-Tables-and-Text-Chen-Chang/93d3e45395117e21214d404c8753b578c29266d1'],"[{'Citations': 10, 'Highly Influential Citations': '3', 'Background Citations': '8', 'Methods Citations': '2'}]"
Learning Manifold Patch-Based Representations of Man-Made Shapes,['https://www.semanticscholar.org/paper/Learning-Manifold-Patch-Based-Representations-of-Smirnov-Bessmeltsev/35c72580d82e7b8a16d4f452a6e44f401570c1d3'],"[{'Citations': 3, 'Background Citations': '1'}]"
Score-Based Generative Modeling through Stochastic Differential Equations,['https://www.semanticscholar.org/paper/Score-Based-Generative-Modeling-through-Stochastic-Song-Sohl-Dickstein/633e2fbfc0b21e959a244100937c5853afca4853'],"[{'Citations': 59, 'Highly Influential Citations': '16', 'Background Citations': '34', 'Methods Citations': '35', 'Results Citations': '7'}]"
MoPro: Webly Supervised Learning with Momentum Prototypes,['https://www.semanticscholar.org/paper/MoPro%3A-Webly-Supervised-Learning-with-Momentum-Li-Xiong/1cb29798801b315d6287aae1093f5432f54673dc'],"[{'Citations': 5, 'Background Citations': '4', 'Methods Citations': '3'}]"
Prototypical Contrastive Learning of Unsupervised Representations,['https://www.semanticscholar.org/paper/Prototypical-Contrastive-Learning-of-Unsupervised-Li-Zhou/8bf6c69bae0956db13aa9129fedc69fdc1256dce'],"[{'Citations': 102, 'Highly Influential Citations': '10', 'Background Citations': '46', 'Methods Citations': '37', 'Results Citations': '3'}]"
Spatio-Temporal Graph Scattering Transform,['https://www.semanticscholar.org/paper/Spatio-Temporal-Graph-Scattering-Transform-Siheng%3B-Li-Chen/83e69d5bf3c8592f82166138474b1cad759dc621'],[{'Citations': 0}]
Graph Traversal with Tensor Functionals: A Meta-Algorithm for Scalable Learning,['https://www.semanticscholar.org/paper/Graph-Traversal-with-Tensor-Functionals%3A-A-for-Markowitz-Balasubramanian/9fed4c8b88333f912ae217fbd0db0f864870d398'],"[{'Citations': 4, 'Highly Influential Citations': '1', 'Background Citations': '2', 'Methods Citations': '3'}]"
Meta-Learning with Neural Tangent Kernels,['https://www.semanticscholar.org/paper/Meta-Learning-with-Neural-Tangent-Kernels-Zhou-Wang/86e1e0fbb4388d7216973c6385428c11a505e7b5'],[{'Citations': 0}]
Single-Timescale Actor-Critic Provably Finds Globally Optimal Policy,['https://www.semanticscholar.org/paper/Single-Timescale-Actor-Critic-Provably-Finds-Policy-Fu-Yang/5efc90a5405ba72cc317857ef9607479b5a44e37'],"[{'Citations': 8, 'Highly Influential Citations': '1', 'Background Citations': '5', 'Methods Citations': '1'}]"
"Signatory: differentiable computations of the signature and logsignature transforms, on both CPU and GPU",['https://www.semanticscholar.org/paper/Signatory%3A-differentiable-computations-of-the-and-Kidger-Lyons/eb284f2c2d8611e2a5cbfe9bdc6e070d700a6e0f'],"[{'Citations': 28, 'Highly Influential Citations': '3', 'Background Citations': '10', 'Methods Citations': '16', 'Results Citations': '1'}]"
