Learning Task-Relevant Features via Contrastive Input Morphing,,['https://www.semanticscholar.org/paper/Robust-Representation-Learning-via-Perceptual-Taghanaki-Choi/557bc14bbdc347e31de304e8f6fd9b5e1977a955'],"['https://www.semanticscholar.org/author/Anirudh-Goyal/151354678', 'https://www.semanticscholar.org/author/Saeid-Asgari-Taghanaki/17803311', 'https://www.semanticscholar.org/author/Kristy-Choi/5175376', 'https://www.semanticscholar.org/author/Amir-Khasahmadi/2005585581']"
Text as Neural Operator: Image Manipulation by Text Instruction,,['https://www.semanticscholar.org/paper/Text-as-Neural-Operator%3A-Image-Manipulation-by-Text-Zhang-Tseng/4a657ceb97829a4ab7502f6d01235d1f0140eb0f'],"['https://www.semanticscholar.org/author/Honglak-Lee/1697141', 'https://www.semanticscholar.org/author/Irfan-Essa/145955800', 'https://www.semanticscholar.org/author/T.-Zhang/1747773', 'https://www.semanticscholar.org/author/Lu-Jiang/2112546429', 'https://www.semanticscholar.org/author/Weilong-Yang/49230687', 'https://www.semanticscholar.org/author/Hung-Yu-Tseng/143963461']"
Weakly-Supervised Amodal Instance Segmentation with Compositional Priors,,['https://www.semanticscholar.org/paper/Weakly-Supervised-Amodal-Instance-Segmentation-with-Sun-Kortylewski/f3edb5d5a1c825949578c2f9bfacc3141180ec43'],"['https://www.semanticscholar.org/author/A.-Yuille/145081362', 'https://www.semanticscholar.org/author/Yihong-Sun/2108541196', 'https://www.semanticscholar.org/author/Adam-Kortylewski/2780587']"
Big GANs Are Watching You: Towards Unsupervised Object Segmentation with Off-the-Shelf Generative Models,,['https://www.semanticscholar.org/paper/Big-GANs-Are-Watching-You%3A-Towards-Unsupervised-Voynov-Morozov/4034a2a43358ade781d49d9b4a039aa599d7a46d'],"['https://www.semanticscholar.org/author/A.-Voynov/74254200', 'https://www.semanticscholar.org/author/Artem-Babenko/143743802', 'https://www.semanticscholar.org/author/S.-Morozov/144260215']"
Lightweight Long-Range Generative Adversarial Networks,,['https://www.semanticscholar.org/paper/Self-Attention-Generative-Adversarial-Networks-Zhang-Goodfellow/a8f3dc53e321fbb2565f5925def4365b9f68d1af'],"['https://www.semanticscholar.org/author/Augustus-Odena/2624088', 'https://www.semanticscholar.org/author/Han-Zhang/48213346', 'https://www.semanticscholar.org/author/Dimitris-N.-Metaxas/1711560', 'https://www.semanticscholar.org/author/I.-Goodfellow/153440022']"
Improving Machine Translation by Searching Skip Connections Efficiently,,['https://www.semanticscholar.org/paper/DeFINE%3A-DEep-Factorized-INput-Word-Embeddings-for-Mehta-Koncel-Kedziorski/543430f0bcf3a75ffb7c02cca1c06f29d703760b'],"['https://www.semanticscholar.org/author/Rik-Koncel-Kedziorski/1403698986', 'https://www.semanticscholar.org/author/Hannaneh-Hajishirzi/2548384', 'https://www.semanticscholar.org/author/Sachin-Mehta/151493135', 'https://www.semanticscholar.org/author/Mohammad-Rastegari/143887493']"
About contrastive unsupervised representation learning for classification and its convergence,,['https://www.semanticscholar.org/paper/About-contrastive-unsupervised-representation-for-Merad-Yu/85813dc2c27f9feeb1f4aee6436d9ca853e151a7'],"['https://www.semanticscholar.org/author/Ibrahim-Merad/1396994645', 'https://www.semanticscholar.org/author/Yiyang-Yu/150353622', 'https://www.semanticscholar.org/author/St%C3%A9phane-Ga%C3%AFffas/3172127', 'https://www.semanticscholar.org/author/E.-Bacry/1977383']"
Lyapunov Barrier Policy Optimization,,['https://www.semanticscholar.org/paper/Lyapunov-Barrier-Policy-Optimization-Sikchi-Zhou/fa306ded2c306a9a0199ba33320981df6d4dc663'],"['https://www.semanticscholar.org/author/Harshit-S.-Sikchi/51521430', 'https://www.semanticscholar.org/author/David-Held/2062844069']"
Analysing Features Learned Using Unsupervised Models on Program Embeddings,,['https://www.semanticscholar.org/paper/Analysing-Features-Learned-Using-Unsupervised-on-Saletta-Ferretti/b1641b03eaf42d505bf08cc3621feb558e6501ed'],"['https://www.semanticscholar.org/author/Martina-Saletta/2023713430', 'https://www.semanticscholar.org/author/C.-Ferretti/48908484']"
An Automated Domain Understanding Technique for Knowledge Graph Generation,,['https://www.semanticscholar.org/paper/Intelligent-Support-for-Authoring-%E2%80%99-Graph-of-%E2%80%99-on-Horiguchi/aea5f63498eeab949a8d8ba4dc57985c60406992'],['https://www.semanticscholar.org/author/Tomoya-Horiguchi/40475360']
Artificial GAN Fingerprints: Rooting Deepfake Attribution in Training Data,,['https://www.semanticscholar.org/paper/Artificial-GAN-Fingerprints%3A-Rooting-Deepfake-in-Yu-Skripniuk/365ce79f4cf6283367387c1a93b57e5272e834d0'],"['https://www.semanticscholar.org/author/Sahar-Abdelnabi/1383113350', 'https://www.semanticscholar.org/author/Ning-Yu/2052212417', 'https://www.semanticscholar.org/author/Mario-Fritz/1739548', 'https://www.semanticscholar.org/author/Vladislav-Skripniuk/1818812352']"
Semi-Supervised Speech-Language Joint Pre-Training for Spoken Language Understanding,,['https://www.semanticscholar.org/paper/Semi-Supervised-Speech-Language-Joint-Pre-Training-Chung-Zhu/02e72083bb4e9c0d4cd43acebbe846ff1d8fb198'],"['https://www.semanticscholar.org/author/Yu-An-Chung/144286516', 'https://www.semanticscholar.org/author/Chenguang-Zhu/1456009348', 'https://www.semanticscholar.org/author/Michael-Zeng/48262024']"
Learning Invariant Representations and Risks for Semi-supervised Domain Adaptation,,['https://www.semanticscholar.org/paper/Learning-Invariant-Representations-and-Risks-for-Li-Wang/758fb62a9ce0cabfce71b0020a662522ca8ceabf'],"['https://www.semanticscholar.org/author/Han-Zhao/1390716752', 'https://www.semanticscholar.org/author/Bo-Li/143771567', 'https://www.semanticscholar.org/author/Yezhen-Wang/2115738764']"
Effective Training of Sparse Neural Networks under Global Sparsity Constraint,,['https://www.semanticscholar.org/paper/Effective-Sparsification-of-Neural-Networks-with-Zhou-Zhang/a5e56209623c52f3f7ddfaa92f9e44cfc6ffc972'],"['https://www.semanticscholar.org/author/Weizhong-Zhang/47527753', 'https://www.semanticscholar.org/author/Xiao-Zhou/2109126797', 'https://www.semanticscholar.org/author/Hang-Xu/47995165']"
RoeNets: Predicting Discontinuity of Hyperbolic Systems from Continuous Data,,['https://www.semanticscholar.org/paper/RoeNets%3A-Predicting-Discontinuity-of-Hyperbolic-Xiong-He/f693ccd8244a63cc3309767ecd69d20cc01d5d86'],"['https://www.semanticscholar.org/author/Runze-Liu/21386344', 'https://www.semanticscholar.org/author/Xingzhe-He/1491320619', 'https://www.semanticscholar.org/author/B.-Zhu/92035057', 'https://www.semanticscholar.org/author/S.-Xiong/47722204', 'https://www.semanticscholar.org/author/Yunjin-Tong/40495066']"
Out-of-Distribution Generalization with Maximal Invariant Predictor,,['https://www.semanticscholar.org/paper/Out-of-Distribution-Generalization-with-Maximal-Koyama-Yamaguchi/99bc80389f5957c7472906a5970e35a46281b469'],"['https://www.semanticscholar.org/author/Masanori-Koyama/2877296', 'https://www.semanticscholar.org/author/Shoichiro-Yamaguchi/145407481']"
Adaptive Gradient Method with Resilience and Momentum,,['https://www.semanticscholar.org/paper/Adaptive-Gradient-Method-with-Resilience-and-Liu-Lin/bc84178c6b4b19490fb31815c2c15439337a2c89'],"['https://www.semanticscholar.org/author/Jie-Liu/1790510695', 'https://www.semanticscholar.org/author/Chen-Lin/5739094', 'https://www.semanticscholar.org/author/Wanli-Ouyang/3001348']"
Exploring Target Driven Image Classification,,['https://www.semanticscholar.org/paper/Exploring-Hierarchical-Convolutional-Features-for-Cheng-Li/914e2f0bb6d5d4fb25e2940dbf4ebb3660710f31'],"['https://www.semanticscholar.org/author/Zhenpeng-Li/2109698686', 'https://www.semanticscholar.org/author/Lei-Guo/143621713', 'https://www.semanticscholar.org/author/Gong-Cheng/1798961', 'https://www.semanticscholar.org/author/Junwei-Han/7181955', 'https://www.semanticscholar.org/author/Xiwen-Yao/2227434']"
Perceptual Deep Neural Networks: Adversarial Robustness Through Input Recreation,,['https://www.semanticscholar.org/paper/Perceptual-Deep-Neural-Networks%3A-Adversarial-Input-Vargas-Liao/2533e051d1e7b63420d63474a153dc97dab63f90'],"['https://www.semanticscholar.org/author/Bingli-Liao/1922666913', 'https://www.semanticscholar.org/author/Takahiro-Kanzaki/2067332560', 'https://www.semanticscholar.org/author/Danilo-Vasconcellos-Vargas/72863851']"
Meta-Semi: A Meta-learning Approach for Semi-supervised Learning,,['https://www.semanticscholar.org/paper/Meta-Semi%3A-A-Meta-learning-Approach-for-Learning-Wang-Guo/cc58272b047354b7393fc1413bdf42c11ae68124'],"['https://www.semanticscholar.org/author/Shiji-Song/1760750', 'https://www.semanticscholar.org/author/Jiayi-Guo/47093572', 'https://www.semanticscholar.org/author/Yulin-Wang/39041697', 'https://www.semanticscholar.org/author/Gao-Huang/143983679']"
Unsupervised Learning of Slow Features for Data Efficient Regression,,['https://www.semanticscholar.org/paper/Unsupervised-Learning-of-slow-features-for-Data-Struckmeier-Tiwari/14b4d6acb42ef2b6bcc6f3e00b09972f568aaf89'],"['https://www.semanticscholar.org/author/Kshitij-Tiwari/34193202', 'https://www.semanticscholar.org/author/Oliver-Struckmeier/84600558', 'https://www.semanticscholar.org/author/V.-Kyrki/2717428']"
A first look into the carbon footprint of federated learning,,['https://www.semanticscholar.org/paper/A-first-look-into-the-carbon-footprint-of-federated-Qiu-Parcollet/ea50fdb7f3b071f3d19b7bc8a0df95cb80f15e06'],"['https://www.semanticscholar.org/author/Titouan-Parcollet/9033417', 'https://www.semanticscholar.org/author/Akhil-Mathur/2005305', 'https://www.semanticscholar.org/author/N.-Lane/144948031', 'https://www.semanticscholar.org/author/Daniel-J.-Beutel/51298592', 'https://www.semanticscholar.org/author/Taner-Topal/39623319', 'https://www.semanticscholar.org/author/Xinchi-Qiu/1702997626']"
Asynchronous Edge Learning using Cloned Knowledge Distillation,,['https://www.semanticscholar.org/paper/Asynchronous-Edge-Learning-using-Cloned-Knowledge-Lee-Yoo/6f81477eb63cf79a1f1d776d99a3b5281cfdbac2'],"['https://www.semanticscholar.org/author/Nojun-Kwak/3160425', 'https://www.semanticscholar.org/author/Sangho-Lee/40176903', 'https://www.semanticscholar.org/author/Kiyoon-Yoo/1713608836']"
Unsupervised Word Translation Pairing using Refinement based Point Set Registration,,['https://www.semanticscholar.org/paper/Unsupervised-Word-Translation-Pairing-using-based-Oprea-Dutta/ed48204925d00f4407471b8ac5599723917bbf00'],"['https://www.semanticscholar.org/author/Sourav-Dutta/1913625', 'https://www.semanticscholar.org/author/Haytham-Assem/2065829709', 'https://www.semanticscholar.org/author/Silviu-Oprea/32516836']"
Demon: Momentum Decay for Improved Neural Network Training,,['https://www.semanticscholar.org/paper/Demon%3A-Momentum-Decay-for-Improved-Neural-Network-Chen-Wolfe/7a1deffcef9cbd396a489a24907004ece159f4b5'],"['https://www.semanticscholar.org/author/Cameron-R.-Wolfe/34210029', 'https://www.semanticscholar.org/author/Anastasios-Kyrillidis/3393746', 'https://www.semanticscholar.org/author/John-Chen/47740605', 'https://www.semanticscholar.org/author/Z.-Li/72239469']"
Learning to Learn with Smooth Regularization,,['https://www.semanticscholar.org/paper/Deep-Reinforcement-Learning-with-Smooth-Policy-Shen-Li/5f3f6db45b11d19b51305aae4a8071ee17aaa7fc'],"['https://www.semanticscholar.org/author/Qianli-Shen/2069022040', 'https://www.semanticscholar.org/author/Y.-Li/89843190', 'https://www.semanticscholar.org/author/Zhaoran-Wang/50218397', 'https://www.semanticscholar.org/author/Haoming-Jiang/5795999', 'https://www.semanticscholar.org/author/T.-Zhao/36345161']"
Domain Adaptation via Anaomaly Detection,,['https://www.semanticscholar.org/paper/Multi-Target-Domain-Adaptation-via-Unsupervised-for-Sun-Chen/79499b64128468b436291e04aa76bebd1e69b689'],"['https://www.semanticscholar.org/author/Ting-Sun/2087036759', 'https://www.semanticscholar.org/author/Jinling-Chen/2108284943', 'https://www.semanticscholar.org/author/Francis-Ng/2064534869']"
"Inverse Problems, Deep Learning, and Symmetry Breaking",,['https://www.semanticscholar.org/paper/Inverse-Problems%2C-Deep-Learning%2C-and-Symmetry-Tayal-Lai/e231f3e8125f9011e04d9353e7166993cf3a9925'],"['https://www.semanticscholar.org/author/Chieh-Hsin-Lai/153892533', 'https://www.semanticscholar.org/author/Kshitij-Tayal/7885684', 'https://www.semanticscholar.org/author/Ju-Sun/144706338', 'https://www.semanticscholar.org/author/Vipin-Kumar/2107979335']"
Leveraging the Variance of Return Sequences for Exploration Policy,,['https://www.semanticscholar.org/paper/Leveraging-the-Variance-of-Return-Sequences-for-Xi-Sukthankar/6b5adfa3cd172198c48997635d633579a6123eea'],"['https://www.semanticscholar.org/author/G.-Sukthankar/1727071', 'https://www.semanticscholar.org/author/Zerong-Xi/3423019']"
Improved generalization by noise enhancement,,['https://www.semanticscholar.org/paper/Improved-generalization-by-noise-enhancement-Mori-Ueda/5aefa908195477ffb96c3abba0ffe8af9b894c2b'],"['https://www.semanticscholar.org/author/Masahito-Ueda/2815318', 'https://www.semanticscholar.org/author/Takashi-Mori/49391602']"
Example-Driven Intent Prediction with Observers,,['https://www.semanticscholar.org/paper/Example-Driven-Intent-Prediction-with-Observers-Mehri-Eric/236df68e8c130eac6332aff1b158a251bab5b9c7'],"['https://www.semanticscholar.org/author/Shikib-Mehri/32251567', 'https://www.semanticscholar.org/author/Mihail-Eric/144528428', 'https://www.semanticscholar.org/author/D.-Hakkani-Tur/1398192396']"
Robust Offline Reinforcement Learning from Low-Quality Data,,['https://www.semanticscholar.org/paper/Overcoming-Model-Bias-for-Robust-Offline-Deep-Swazinna-Udluft/124b683a6f0f8ac8e13e204dfcd30a5497ab581d'],"['https://www.semanticscholar.org/author/Phillip-Swazinna/1877205681', 'https://www.semanticscholar.org/author/T.-Runkler/1727058', 'https://www.semanticscholar.org/author/S.-Udluft/1699265']"
Self-supervised representation learning via adaptive hard-positive mining,,['https://www.semanticscholar.org/paper/Semantically-Guided-Representation-Learning-for-Guizilini-Hou/86be6c7ba5ca77a668e5d6ab342445b72ca24208'],"['https://www.semanticscholar.org/author/Rui-Hou/2073312133', 'https://www.semanticscholar.org/author/Rares-Ambrus/1829964', 'https://www.semanticscholar.org/author/Jie-Li/46276358', 'https://www.semanticscholar.org/author/V.-Guizilini/9370721', 'https://www.semanticscholar.org/author/Adrien-Gaidon/1799820']"
SemVLP: Vision-Language Pre-training by Aligning Semantics at Multiple Levels,,['https://www.semanticscholar.org/paper/SemVLP%3A-Vision-Language-Pre-training-by-Aligning-at-Li-Yan/97cef55f14b227e53dba94fdad2149962843044e'],"['https://www.semanticscholar.org/author/Ming-Yan/2047087220', 'https://www.semanticscholar.org/author/Chenliang-Li/143971529', 'https://www.semanticscholar.org/author/Songfang-Huang/2410938']"
Self-Supervised Continuous Control without Policy Gradient,,['https://www.semanticscholar.org/paper/Self-supervised-Learning-of-Image-Embedding-for-Florensa-Degrave/7d5dd17e1a10c0388d2e134dedcfe4e8b224352b'],"['https://www.semanticscholar.org/author/N.-Heess/2801204', 'https://www.semanticscholar.org/author/J.-Degrave/3110620', 'https://www.semanticscholar.org/author/Jost-Tobias-Springenberg/2060551', 'https://www.semanticscholar.org/author/Martin-A.-Riedmiller/3137672', 'https://www.semanticscholar.org/author/Carlos-Florensa/10104623']"
Leveraged Weighted Loss For Partial Label Learning,,['https://www.semanticscholar.org/paper/Leveraged-Weighted-Loss-for-Partial-Label-Learning-Wen-Cui/3660fb114e4047b292c8fa17fd9321c1c023a10f'],"['https://www.semanticscholar.org/author/Jiabin-Liu/46701092', 'https://www.semanticscholar.org/author/Yisen-Wang/2115869684', 'https://www.semanticscholar.org/author/H.-Hang/39861625', 'https://www.semanticscholar.org/author/Zhouchen-Lin/33383055', 'https://www.semanticscholar.org/author/Hongwei-Wen/120356369', 'https://www.semanticscholar.org/author/Jingyi-Cui/2110705368']"
Complex neural networks have no spurious local minima,,['https://www.semanticscholar.org/paper/Neural-Networks-with-Complex-Valued-Weights-Have-No-Liu/e96af823b42424220057e180d45912b05a2c9be3'],['https://www.semanticscholar.org/author/Xing-tu-Liu/13186188']
Dynamically locating multiple speakers based on the time-frequency domain,,['https://www.semanticscholar.org/paper/FCN-Approach-for-Dynamically-Locating-Multiple-Hammer-Chazan/a2a8a26ac8b3481097efb5979b45c8fda2a9cd0d'],"['https://www.semanticscholar.org/author/Shlomo-E.-Chazan/20839441', 'https://www.semanticscholar.org/author/S.-Gannot/1774548', 'https://www.semanticscholar.org/author/Hodaya-Hammer/144571104', 'https://www.semanticscholar.org/author/J.-Goldberger/34508613']"
Learning to Disentangle Textual Representations and Attributes via Mutual Information,,['https://www.semanticscholar.org/paper/A-Novel-Estimator-of-Mutual-Information-for-to-Colombo-Clavel/7018b5d9e98fb9a2c4d6b5b14594e9187e234a82'],"['https://www.semanticscholar.org/author/Pierre-Colombo/46985469', 'https://www.semanticscholar.org/author/P.-Piantanida/1743922', 'https://www.semanticscholar.org/author/C.-Clavel/2049106']"
Mixup Training as the Complexity Reduction,,['https://www.semanticscholar.org/paper/Mixup-Training-as-the-Complexity-Reduction-Kimura/2e0395291f49618d94c5f237e866696cfd72479d'],['https://www.semanticscholar.org/author/Masanari-Kimura/144224334']
